Object ID,Track name,Description,Difficulty,Completion time,Has alerts,URL to thumbnail,URL to webpage,Date loaded to GIS,Shape__Length
708258,Trotters Creek Track,A gently graded tramping track with native forest and views of the bluffs.,Advanced,30 min one way ,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/99e47af7b148447987cdf7ede0a581fa.aspx,12/2/2025 8:33:23 AM,1401.35241637239
708259,Trotters Cave Walk,A walking track with native forest and caves.,Easy,30 min one way ,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/8550e8830f7a4df28babff6237e9ff15.aspx,https://www.doc.govt.nz/link/3a54690c274a44058420f957b723d97b.aspx,12/2/2025 8:33:23 AM,604.718908044955
708260,Bush Stream and Camp Stream tracks,These tracks link the Rangitata River valley near Mesopotamia with Round Hill by Lake Tekapo. They are part of Te Araroa.,"Advanced, Expert",2-3 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/93f2bbc88f37411a98563eb0b4327ee8.aspx,https://www.doc.govt.nz/link/f0215e070d9142abad564a96a0018529.aspx,12/2/2025 8:33:23 AM,60972.6626485134
708261,Dog Gully Route,This marked route provides access from Otamatapaio Track up Dog Gully. The track is very steep and rough.,Expert,2 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/90520504964a48a8b64bf6eb736d3850.aspx,12/2/2025 8:33:23 AM,5397.78728457391
708262,Little Kyeburn Track,"This tramping track features a historic goldfield, remnant tōtara and a scenic waterfall. It is a challenging but rewarding day tramp.",Advanced,2 hr from start of the marked track,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/37221528c73e42d985d14a027e1d1d9c.aspx,https://www.doc.govt.nz/link/b57d0e21c263491690579fd38b22e982.aspx,12/2/2025 8:33:23 AM,4141.15185275292
708263,Saddle Ridge Track,A rough and steep track that links the West and East Manuherikia 4WD Tracks. There are spectacular views of Aoraki Mount Cook.,Advanced,3 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/4425ab5f7d19452391180c361cea3809.aspx,12/2/2025 8:33:23 AM,10487.1824815125
708264,Baldy Knob Route,This route provides a tramping link from the top of Otamatapaio Scenic Reserve to the Hawkdun Range.,Expert,3-4 hours (Otamatapaio Scenic Reserve to Oteake Co,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/7e8ff92d579e4fc2879c76eb426ce263.aspx,12/2/2025 8:33:22 AM,11471.731627757
708265,Homestead Track,This short track that follows an old water race.,Advanced,45 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/b96e84dae1b74446bca6114c9906a02e.aspx,12/2/2025 8:33:22 AM,1677.90817292611
708266,Mutton Creek Track,This track links the lower sections of the West and East Manuherikia 4WD Tracks.,Advanced,3 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/ae225693672442ab86eb5d2056c33b7c.aspx,12/2/2025 8:33:22 AM,5495.97586493514
708267,Berwen Track,This track crosses private farmland and links the East Manuherikia 4WD Track with the Hawkdun Range.,Advanced,1 hr 30 min to 2 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/17a1fb3de997489f84ea731b8c1fc97a.aspx,12/2/2025 8:33:22 AM,5403.01040367074
708268,Otamatapaio River easement,This easement leads to Manuherkia hunting area and Otamatapaio Hut.,Advanced,3 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/d303d0ee2a7844e383e9588da551a67b.aspx,https://www.doc.govt.nz/link/b8fa9d16e2ec4346b580f28398acb84d.aspx,12/2/2025 8:33:22 AM,10487.1824815125
708269,Waikanae Link Track,"Walk through Waikanae Estuary Scientific Reserve on this easy track. The reserve provides native habitat for wildlife moving between the mountains, river, and sea. It is part of the Te Araroa Trail.",Easiest,20 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/65887e14f4834eb2a95031b3fd7beaa3.aspx,https://www.doc.govt.nz/link/92fcc15ed49d40a39db59cbfd4350c80.aspx,12/2/2025 8:33:22 AM,1780.57560110721
708270,Te Ara Mangawhero,Mountain bike through the Tongariro National Park including parts of historic tramways.,Easy,4 + hrs,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/3b274d748b804a41a9f5370e04a9719c.aspx,https://www.doc.govt.nz/link/bf1824a670534905b7aabe9a7da54ab0.aspx,12/2/2025 8:33:21 AM,6612.90015836277
708271,Stour Track,Walk or mountain bike on this track beside the Stour River.,Intermediate,5 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/68df766c7c084c11a2bc456bd215f0e9.aspx,https://www.doc.govt.nz/link/4b2e46ed955c4419855c6d902aa462db.aspx,12/2/2025 8:33:21 AM,14177.2809927313
708272,Lake Emily to Glenrock Stream (Rakaia Valley) Track,"Part of Te Araroa Trail, this track links Hakatere Heron Road to the Rakaia River.",Advanced,14 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/fb9d9f3d09ee423a945c09ae17fbd86e.aspx,https://www.doc.govt.nz/link/5d5d8bce4bc2471fab33749900807e28.aspx,12/2/2025 8:33:21 AM,40978.950911848
708273,Manuka Hut Track,Walk or mountain bike from Lake Emily to Manuka Hut.,Advanced,1 hr 30 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/06978d35597641228c434e61040a962e.aspx,https://www.doc.govt.nz/link/bc787326426b4d4db4f38b59902bde59.aspx,12/2/2025 8:33:21 AM,11992.3856651296
708274,Hawkes Lookout Walk,A short walk past rock formations to a lookout with excellent views.,Easiest,10 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/22dd08af09444157bef86c00bb73a3fb.aspx,https://www.doc.govt.nz/link/bda74237cbb142318c9f0928dbcf4505.aspx,12/2/2025 8:33:20 AM,351.340134706866
708275,Snowdens Bush Walk,Snowdens Bush is a popular picnic and recreation area.,Easy,,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/76a0ec78f509410badc90d9023473121.aspx,https://www.doc.govt.nz/link/fb2f490a0f0f40cd8ce61adc2ae78790.aspx,12/2/2025 8:33:21 AM,775.793190649585
708276,Eves Valley Walk,This walking track leads through a rare area of lowland valley floor forest.,Easy,30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/b9ef167acc304e629bc816a3be561c61.aspx,https://www.doc.govt.nz/link/2461b640ac47408395afe83683d8c3f6.aspx,12/2/2025 8:33:20 AM,1153.3914475549
708277,Ocean Beach Track,An easy-access coastal track that offers stunning views across Foveaux Strait to Rakiura. This track is part of Te Araroa Trail.,Intermediate,45 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/54e10eacfad340bd8c04d4f7ea1e8a67.aspx,12/2/2025 8:33:20 AM,3340.0193788375
708278,Martin's Hut/Merrivale Tramping Track,A rugged tramping track through the rich history of the Longwoods forest conservation area. This track is part of Te Araroa Trail.,Advanced,9 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/111f47626ce24f71acd36eb728aad2e5.aspx,https://www.doc.govt.nz/link/34fbbb8df41545c98fd1bac1e1003b79.aspx,12/2/2025 8:33:20 AM,19219.0234939115
708279,Turnbulls Tramping Track,"A challenging tramping track through the beautiful, mossy Longwoods forest. Keep an eye out for the historic Turnbull’s Hut, a relic from the gold mining era. This track is part of Te Araroa Trail.",Advanced,4-5 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/76ae8dddd2d54293972c9e3acb47faf3.aspx,https://www.doc.govt.nz/link/149eb9574de94fc6aae819bd5e78ee3b.aspx,12/2/2025 8:33:20 AM,11366.007434271
708280,Arnold River Dam Walk,"The track passes a hydroelectric power station, a stand of kahikateamiro-rimu forest and views over the dam.",Easiest,1 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/06c507f1e9dd484aab35c3a7555af6ba.aspx,https://www.doc.govt.nz/link/74f07540675445268e7fae04a9187e99.aspx,12/2/2025 8:33:20 AM,1723.11948959137
708281,Carew Falls Track,The track winds up through forest to reach a waterfall on Carew Creek. Enjoy the view from sitting on immense water-shaped granite boulders.,Easiest,1 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/44c809f1f47f4811add12905546ffbfe.aspx,https://www.doc.govt.nz/link/26972ebb80d74708b53d7a420dd5c5a2.aspx,12/2/2025 8:33:19 AM,842.309173294341
708282,Bain Bay Walk,"Walk round Lake Brunner, then dense forest to Bain Bay where there are remains of tramways and other historic equipment.",Easy,2.5 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/884cdf637b4e417e92ac3822c415214f.aspx,12/2/2025 8:33:19 AM,3438.48909612943
708283,Velenski Walk,"The walk climbs to a ridge of unmodified forest with fine examples of trees including rimu, miro and kahikatea.",Easiest,20 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/204da5ca6fc841e392b5c23e43f360ea.aspx,12/2/2025 8:33:19 AM,606.346188626846
708284,Rakaitane Track,"This track leads to a suspension footbridge across the Arnold River with panoramic views, then through riverside forest.",Easiest,30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/b350e48008f644018fb6a6bcd62e958a.aspx,https://www.doc.govt.nz/link/f0e8432fc2814d94bbc6243ce5df7809.aspx,12/2/2025 8:33:19 AM,1335.79145846221
708285,Ruapane Track,Climb to a lookout on Mount Pirongia with excellent views across the Waikato Basin to the Kaimai Ranges.,Easy,1 hr 30 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/b208235702d04e6285567ee013d60e77.aspx,https://www.doc.govt.nz/link/d1eed0aca9da42b68a714effaffa31b7.aspx,12/2/2025 8:33:19 AM,3205.52282038472
708286,Mahaukura Track,This track takes in the Wharauroa and Mahaukura Lookouts on its way up to the summit of Mount Pirongia.,Advanced,4-6 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/90b9b605704c48a0b4bf2b1f0734a48f.aspx,https://www.doc.govt.nz/link/8e2b7da0b898429b9a7b87dc5b773202.aspx,12/2/2025 8:33:19 AM,6632.44852861504
708287,Tirohanga Track,Walk up to Pāhautea Hut and Campsite via Mount Pirongia summit from where you might see Mount Taranaki or Mount Ruapehu on a clear day.,Advanced,3–5 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/5a1405a28f1a4835a89fc38e9492b6aa.jpg,https://www.doc.govt.nz/link/8eaa2e9e893647d7bd26bd6ba1a8e7ba.aspx,12/2/2025 8:33:19 AM,5235.90613251153
708288,Four Brothers Track,A short climb through bush leads to some great views and the start of the Karamu Walkway North.,Easy,15 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/7d09bc38c3304054a18598bafe8ed7fa.aspx,12/2/2025 8:33:18 AM,583.526132797329
708289,Tōtaranui to Anapai Bay,"For a great day walk option, follow the Coast Track north to Anapai Bay from Tōtaranui.",Intermediate,2 hr return via same track,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/9570dec38ac643f6b66054848f337465.aspx,https://www.doc.govt.nz/link/10f7110f51b74ab98cea316f62aff0f1.aspx,12/2/2025 8:33:18 AM,5330.89603473868
708290,Karamū Walkway South,Impressive limestone bluffs are features of this tramp. This track is part of Te Araroa Trail.,Intermediate,4 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/621c813a7aef45fa8779d5ee30259cc8.aspx,https://www.doc.govt.nz/link/0788613a26344de691fd323094a956a0.aspx,12/2/2025 8:33:18 AM,7874.03221035076
708291,Pororari River - Bullock Creek Road Track,This track links the Pororari River Track with the scenic Bullock Creek Road and follows a section of the Inland Pack Track.,Advanced, 5–6 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/586c7efec5de419db6a64dca48df8e6f.aspx,https://www.doc.govt.nz/link/24c44b827a9b41dbbc7b1faf8f1a91f2.aspx,12/2/2025 8:33:17 AM,9333.42075351342
708292,Pukatea Walk,A short walk from Tōtaranui that takes you into magnificent pukatea forest with glades of tall nīkau palms.,Easy,30 min return via same track,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/99c4befc448847c58ee72b4727fee536.aspx,12/2/2025 8:33:18 AM,1340.39822081753
708293,Tōtaranui to Awaroa Bay,"For a more adventurous day walk, head south from Tōtaranui to Awaroa Bay, crossing the tidal Awaroa inlet. There is the option to return via water taxi.",Intermediate,2 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/a2cba1c84c7744ab85ee3b9a4488c6ac.aspx,https://www.doc.govt.nz/link/b7a56d94b9f14f18b99d23b512a544aa.aspx,12/2/2025 8:33:17 AM,6390.30927529801
708294,Tōtaranui to Waiharakeke Bay,Walk south from Tōtaranui past the beautiful Goat Bay to Waiharakeke.,Intermediate,1 hr 40 min return via the same track,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/ee6692f0685e455cb3a52b6dd357547b.aspx,https://www.doc.govt.nz/link/f96d886ac6a4478bbccb1254daebb217.aspx,12/2/2025 8:33:17 AM,6390.30927529801
708295,Kaimanawa Forest Loop Walk,A family friendly short walk starting from Urchin Campsite at the end of Kaimanawa Road.,Easy,20 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/70bbce03c1034809a46aa54d6f31063f.aspx,12/2/2025 8:33:17 AM,941.786530671829
708296,Lake Rotoroa Nature Walk,"A botanist's delight, this short loop takes you through the diverse forest on the shore of Lake Rotoroa.",Easy,25 min loop,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/3547ba404823476ea32c3bb7d3ea4eb5.aspx,https://www.doc.govt.nz/link/adc1376619404324835f48605635ab51.aspx,12/2/2025 8:33:17 AM,913.273328902871
708297,Princhester Saddle Route,"Part of the Te Araroa Trail, this challenging track starts at Princhester Road end and skirts the Waterloo Station to the Aparima Huts.",Expert,6 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/8491d7684e664dd489cb30fffa176996.aspx,12/2/2025 8:33:17 AM,15982.4021271879
708298,Aparima River Track,This track starts at the Dunrobin Valley Road end and follows the Aparima River to the Aparima Huts. This track is part of Te Araroa Trail.,Advanced,2 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/45edff43d5794902b0b6959a3b076517.aspx,https://www.doc.govt.nz/link/fa304f6e7ea7451ab0c181f479db81a2.aspx,12/2/2025 8:33:16 AM,5727.13113328751
708299,Lower Wairaki Hut to Upper Wairaki Hut Route,This route follows the Wairaki River up to Upper Waitaki Hut in the headwaters of the catchment.,Expert,4 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/9be6da0289b94938ac93f0f1de9d4a26.aspx,12/2/2025 8:33:16 AM,5368.94863678054
708300,Aparima Huts/Spence Burn Junction Route,"This track leads from the Aparima Huts to Spence Burn junction. From there, you can reach Aparima Forks Hut or Spence Hut. This track is part of Te Araroa Trail.",Expert,1 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/c816440677494da9b525dc9ce0d68415.aspx,https://www.doc.govt.nz/link/c8c250312e3842b19be36be3c5d46572.aspx,12/2/2025 8:33:16 AM,2153.32657919874
708301,Braeburn Walk,Walk to a mossy waterfall through diverse beech and podocarp forest near Lake Rotoroa.,Easy,2 hr loop,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/bb6e171997aa447f94dc1b2dd66499a4.aspx,https://www.doc.govt.nz/link/4b70a1b0ab34456ebfe2999212fa89af.aspx,12/2/2025 8:33:16 AM,2491.83658623007
708302,Pillar Point Lighthouse Track,A walking and mountain biking track to Pillar Point Lighthouse.,Easy,45 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/1ff7176a3ab549ceab222e2fc3390e50.aspx,https://www.doc.govt.nz/link/50ab05f027c24ec785581ff2977b4c54.aspx,12/2/2025 8:33:16 AM,1062.31178372176
708303,Pūponga Farm Track / Green Hills Route,"Superb farmland, lakes, cliffs and wind-carved moorlands are features of this track.",Advanced,3 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/854b6af2766c42a1b46d84a58863df26.aspx,https://www.doc.govt.nz/link/69b7456b3e3448dfbbb13cd97eb36783.aspx,12/2/2025 8:33:16 AM,6361.36601470784
708304,Farewell Spit Walk,"Walk around the base of Farewell Spit, New Zealand’s longest sand spit.",Easy,3 – 4 hour loop,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/262a90d6ebbb4d3aabc65ab5603b2756.aspx,https://www.doc.govt.nz/link/7754e1286e74448faa255f723593260c.aspx,12/2/2025 8:33:15 AM,11090.0094922255
